_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lagitude,longitude
667638103b413b06879a7755,Celular Plus X42,eletronicos,3139.3,167.441406627,2022-02-24,Lucas Oliveira,RS,5,boleto,1,-30.17,-53.5
667638103b413b06879a7764,Guitarra,instrumentos musicais,905.39,45.7937327878,2023-02-24,João Souza,AP,4,cartao_credito,4,1.41,-51.77
667638103b413b06879a7771,Smart TV,eletronicos,2162.84,115.6958278293,2021-03-24,Thiago Silva,SP,2,cartao_credito,2,-22.19,-48.79
667638103b413b06879a7788,Fone de ouvido,eletronicos,120.97,4.0257276398,2023-03-24,Camila Ribeiro,RS,4,cartao_credito,1,-30.17,-53.5
667638103b413b06879a7794,Panela de pressão,utilidades domesticas,114.63,3.6881417131,2021-04-24,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a77b8,Corda de pular,esporte e lazer,23.94,0.0,2022-05-24,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
667638103b413b06879a77eb,Headset,eletronicos,299.73,13.5441598575,2021-08-24,Beatriz Moraes,MG,2,boleto,1,-18.1,-44.38
667638103b413b06879a77ed,Jogo de copos,utilidades domesticas,37.04,2.2553944774,2021-08-24,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
667638103b413b06879a77ee,Micro-ondas,eletrodomesticos,721.93,36.0250397095,2021-08-24,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
667638103b413b06879a7801,Kit banquetas,moveis,327.5,15.0228288142,2021-09-24,Lucas Oliveira,AM,3,cartao_credito,5,-3.47,-65.1
667638103b413b06879a783b,Smartwatch,eletronicos,172.94,9.4973115389,2022-11-24,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a783e,Carrinho controle remoto,brinquedos,111.36,12.3091993493,2022-11-24,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
667638103b413b06879a784d,Cama box,moveis,531.32,29.6903069215,2021-12-24,Pedro Gomes,MG,5,cupom,1,-18.1,-44.38
667638103b413b06879a7875,Modelagem preditiva,livros,71.95,10.2107354105,2022-01-25,Thiago Silva,PE,3,boleto,1,-8.38,-37.86
667638103b413b06879a78b5,Carrinho controle remoto,brinquedos,106.76,8.8484651456,2021-03-25,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a78cf,Impressora,eletronicos,333.77,15.3566874515,2023-03-25,Larissa Alves,RJ,3,cartao_credito,2,-22.25,-42.66
667638103b413b06879a78de,Bola de vôlei,esporte e lazer,56.94,3.5629882266,2021-04-25,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
667638103b413b06879a78e9,Jogo de panelas,utilidades domesticas,137.79,7.8631679616,2022-04-25,Bianca Santos,PE,5,cartao_credito,6,-8.38,-37.86
667638103b413b06879a78f8,Xadrez de madeira,brinquedos,26.7,2.8208100222,2021-05-25,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a7906,Lavadora de roupas,eletrodomesticos,1613.12,89.0576034066,2022-05-25,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a7926,Celular Plus X42,eletronicos,2776.76,148.1428931972,2021-07-25,Mariana Ferreira,BA,5,cartao_credito,2,-13.29,-41.71
667638103b413b06879a7938,Mochila,esporte e lazer,145.9,8.0575128861,2021-08-25,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a793b,Jogo de panelas,utilidades domesticas,112.01,3.5486345951,2021-08-25,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a7955,Corda de pular,esporte e lazer,17.11,0.0,2021-09-25,Bianca Santos,AL,3,cartao_credito,5,-9.62,-36.82
667638103b413b06879a7962,Copo térmico,esporte e lazer,86.75,5.507591696,2022-09-25,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
667638103b413b06879a75c2,Bola de vôlei,esporte e lazer,69.42,4.2226711462,2022-11-22,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a75ce,TV Led UHD 4K,eletronicos,3118.95,175.6556479735,2022-12-22,Thiago Silva,MG,1,cartao_credito,10,-18.1,-44.38
667638103b413b06879a75f4,Corda de pular,esporte e lazer,14.87,1.3180477546,2023-01-23,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a760d,Fogão,eletrodomesticos,711.96,35.4941672033,2021-02-23,Lucas Oliveira,GO,5,boleto,1,-15.98,-49.86
667638103b413b06879a761d,Copo térmico,esporte e lazer,70.98,4.6678866385,2023-02-23,Felipe Santos,SP,2,cartao_credito,1,-22.19,-48.79
667638103b413b06879a763e,Cama box,moveis,677.21,36.3425210877,2023-03-23,Juliana Costa,MT,5,cartao_credito,2,-12.64,-55.42
667638103b413b06879a7651,Bateria,instrumentos musicais,1230.21,68.6687978545,2022-04-23,Pedro Gomes,SC,5,cartao_credito,1,-27.45,-50.95
667638103b413b06879a7661,Blocos de montar,brinquedos,49.91,2.9406832593,2021-05-23,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
667638103b413b06879a7666,Cadeira de escritório,moveis,564.7,27.6530152208,2022-05-23,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
667638103b413b06879a768d,Smart TV,eletronicos,1747.5,96.2129341373,2021-07-23,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
667638103b413b06879a76ac,Assistente virtual,eletronicos,242.62,10.5032241675,2022-08-23,Bruno Rodrigues,GO,4,cartao_credito,10,-15.98,-49.86
667638103b413b06879a76c2,Bola de vôlei,esporte e lazer,50.88,2.9979837446,2021-09-23,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a76d5,Tablet ABXY,eletronicos,1801.34,93.5003749085,2022-09-23,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a772f,Geladeira,eletrodomesticos,1982.02,103.1210413501,2021-01-24,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a773d,TV Led UHD 4K,eletronicos,3852.22,206.0589737993,2022-01-24,Pedro Gomes,SP,4,cupom,1,-22.19,-48.79
667638103b413b06879a777c,Cama king,moveis,737.33,36.8450433801,2022-03-24,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a7790,Dashboards com Power BI,livros,39.05,2.3624209306,2021-04-24,Isabella Pereira,RJ,4,cartao_credito,6,-22.25,-42.66
667638103b413b06879a77cd,Fone de ouvido,eletronicos,81.2,1.908094784,2022-06-24,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
667638103b413b06879a77d9,Ciência de dados com python,livros,72.22,1.4299367995,2021-07-24,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
667638103b413b06879a77ea,Iniciando em programação,livros,43.28,0.0,2021-08-24,Pedro Gomes,MG,1,cartao_credito,2,-18.1,-44.38
667638103b413b06879a77f4,Guarda roupas,moveis,612.96,33.169380494,2022-08-24,Juliana Costa,RS,3,boleto,1,-30.17,-53.5
667638103b413b06879a77fa,Cama box,moveis,714.83,38.9509621778,2021-09-24,Beatriz Moraes,SC,5,cartao_credito,3,-27.45,-50.95
667638103b413b06879a7802,Smart TV,eletronicos,2412.38,126.0364166535,2022-09-24,Bianca Santos,MT,4,boleto,1,-12.64,-55.42
667638103b413b06879a780a,Xadrez de madeira,brinquedos,33.91,0.0,2022-09-24,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a7822,Bicicleta,esporte e lazer,933.29,50.2211497765,2022-10-24,Isabella Pereira,BA,4,boleto,1,-13.29,-41.71
667638103b413b06879a7856,Lavadora de roupas,eletrodomesticos,1830.18,101.9316177915,2021-12-24,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
667638103b413b06879a7864,Headset,eletronicos,317.83,14.5079304054,2022-12-24,Mariana Ferreira,RJ,1,boleto,1,-22.25,-42.66
667638103b413b06879a787c,Smart TV,eletronicos,1737.18,90.0840479277,2023-01-25,Mariana Ferreira,CE,3,cupom,1,-5.2,-39.53
667638103b413b06879a78c1,Smartwatch,eletronicos,173.8,6.8387662058,2022-03-25,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a78c4,Assistente virtual,eletronicos,233.89,10.0383779308,2022-03-25,Juliana Costa,SP,5,cartao_credito,6,-22.19,-48.79
667638103b413b06879a78c6,Cama king,moveis,894.48,45.2128081094,2022-03-25,Bruno Rodrigues,RO,5,boleto,1,-10.83,-63.34
667638103b413b06879a78e8,Blocos de montar,brinquedos,46.94,3.1864259361,2022-04-25,Bruno Rodrigues,SP,2,cartao_credito,1,-22.19,-48.79
667638103b413b06879a7904,Ciência de dados com python,livros,94.06,8.1722283523,2022-05-25,Isabella Pereira,GO,1,cartao_credito,8,-15.98,-49.86
667638103b413b06879a7918,Mesa de jantar,moveis,498.62,27.0811194749,2022-06-25,Rafael Costa,MG,5,cupom,1,-18.1,-44.38
667638103b413b06879a793d,Faqueiro,utilidades domesticas,69.47,3.9821944149,2021-08-25,Pedro Gomes,BA,5,cartao_credito,3,-13.29,-41.71
667638103b413b06879a7942,Fogão,eletrodomesticos,1375.49,70.8251435372,2022-08-25,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
667638103b413b06879a7959,Bateria,instrumentos musicais,1155.73,61.8279224098,2021-09-25,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
667638103b413b06879a795c,Sofá retrátil,moveis,972.69,53.1919316024,2022-09-25,Isabella Pereira,PR,4,boleto,1,-24.89,-51.55
667638103b413b06879a7960,Boneca bebê,brinquedos,62.68,4.2259366082,2022-09-25,Thiago Silva,RJ,4,cartao_credito,8,-22.25,-42.66
667638103b413b06879a75bf,Jogo de copos,utilidades domesticas,51.89,0.0,2022-11-22,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
667638103b413b06879a75d5,Smart TV,eletronicos,2234.43,122.1404917553,2022-12-22,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
667638103b413b06879a760c,Dashboards com Power BI,livros,36.59,0.0,2021-02-23,Mariana Ferreira,MG,5,cartao_credito,5,-18.1,-44.38
667638103b413b06879a7610,Jogo de tabuleiro,brinquedos,205.47,8.5250984297,2022-02-23,Lucas Oliveira,PE,1,cartao_credito,2,-8.38,-37.86
667638103b413b06879a7623,Celular ABXY,eletronicos,1318.53,77.7633361153,2023-02-23,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
667638103b413b06879a7632,Kit banquetas,moveis,323.96,14.8343344639,2021-03-23,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a76ad,Faqueiro,utilidades domesticas,71.81,1.4081055329,2022-08-23,Mariana Ferreira,RJ,2,cartao_credito,4,-22.25,-42.66
667638103b413b06879a76e5,Carrinho controle remoto,brinquedos,98.46,5.9297109431,2021-10-23,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a76e6,Pandeiro,instrumentos musicais,119.95,3.9714157084,2021-10-23,João Souza,MG,5,cartao_credito,10,-18.1,-44.38
667638103b413b06879a7708,Fone de ouvido,eletronicos,130.89,4.5539377964,2022-11-23,Lucas Oliveira,MT,5,cartao_credito,2,-12.64,-55.42
667638103b413b06879a7716,Modelagem preditiva,livros,74.49,4.2551452162,2021-12-23,Lucas Oliveira,SP,1,boleto,1,-22.19,-48.79
667638103b413b06879a771a,Carrinho controle remoto,brinquedos,102.91,6.4194957373,2022-12-23,Thiago Silva,PA,5,cartao_credito,3,-3.79,-52.48
667638103b413b06879a7740,Fone de ouvido,eletronicos,134.85,4.7647958831,2023-01-24,Pedro Gomes,MG,5,cartao_credito,5,-18.1,-44.38
667638103b413b06879a7787,Kit banquetas,moveis,303.71,17.0600589927,2023-03-24,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
667638103b413b06879a77a0,Carrinho controle remoto,brinquedos,83.74,4.742028985,2022-04-24,Isabella Pereira,MS,5,cartao_credito,8,-20.51,-54.54
667638103b413b06879a77b6,Celular ABXY,eletronicos,1615.88,86.5718533058,2022-05-24,Juliana Costa,RJ,4,boleto,1,-22.25,-42.66
667638103b413b06879a7809,Guarda roupas,moveis,659.24,35.6288117295,2022-09-24,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a781b,Iniciando em programação,livros,72.08,4.1268199665,2022-10-24,Mariana Ferreira,MG,4,cartao_credito,12,-18.1,-44.38
667638103b413b06879a783a,Jogo de panelas,utilidades domesticas,139.91,8.1367987448,2022-11-24,Juliana Costa,SP,1,cartao_credito,5,-22.19,-48.79
667638103b413b06879a7862,Violão,instrumentos musicais,481.79,23.2383071476,2022-12-24,Larissa Alves,SP,4,cartao_debito,1,-22.19,-48.79
667638103b413b06879a7874,Tablet ABXY,eletronicos,1845.47,99.2055734134,2022-01-25,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
667638103b413b06879a7893,Violão,instrumentos musicais,340.61,18.6675623327,2022-02-25,Camila Ribeiro,CE,3,cartao_credito,10,-5.2,-39.53
667638103b413b06879a7898,Assistente virtual,eletronicos,285.43,12.7827278777,2022-02-25,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a78a5,Carrinho controle remoto,brinquedos,117.37,3.83403847,2023-02-25,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a78e5,Pandeiro,instrumentos musicais,80.41,1.8660296606,2022-04-25,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a7913,Carrinho controle remoto,brinquedos,94.87,14.9088352186,2021-06-25,Rafael Costa,RJ,1,cartao_credito,3,-22.25,-42.66
667638103b413b06879a7915,Cômoda,moveis,391.89,18.4514026031,2022-06-25,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
667638103b413b06879a7945,Lavadora de roupas,eletrodomesticos,1765.53,94.5402655982,2022-08-25,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a794c,Micro-ondas,eletrodomesticos,437.3,23.5736862373,2022-08-25,Camila Ribeiro,DF,1,cupom,1,-15.83,-47.86
667638103b413b06879a7958,Poltrona,moveis,253.17,11.0649799288,2021-09-25,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a795f,Mesa de jantar,moveis,407.86,19.3017570589,2022-09-25,Isabella Pereira,RJ,3,cartao_credito,1,-22.25,-42.66
667638103b413b06879a7964,Bicicleta,esporte e lazer,352.71,19.0638723147,2022-09-25,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
667638103b413b06879a7986,Celular ABXY,eletronicos,1609.42,85.9855500271,2021-11-25,Thiago Silva,BA,5,cartao_credito,1,-13.29,-41.71
667638103b413b06879a75e5,Boneca bebê,brinquedos,53.9,0.0,2021-01-23,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
667638103b413b06879a75ef,Dashboards com Power BI,livros,59.62,3.4577115477,2022-01-23,Juliana Costa,SP,2,cupom,1,-22.19,-48.79
667638103b413b06879a7618,Secadora de roupas,eletrodomesticos,1456.19,75.122175759,2022-02-23,Bruno Rodrigues,SP,2,cartao_credito,2,-22.19,-48.79
667638103b413b06879a761a,Xadrez de madeira,brinquedos,41.37,0.0,2023-02-23,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
667638103b413b06879a764b,Jogo de panelas,utilidades domesticas,219.42,12.2145594212,2021-04-23,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
667638103b413b06879a7654,Lava louças,eletrodomesticos,1339.88,68.9290181664,2022-04-23,Larissa Alves,RS,3,cartao_credito,10,-30.17,-53.5
667638103b413b06879a7670,Dinossauro Rex,brinquedos,20.64,1.6301224317,2021-06-23,Bruno Rodrigues,PR,1,cartao_credito,8,-24.89,-51.55
667638103b413b06879a76a4,Modelagem preditiva,livros,64.73,7.9267164778,2021-08-23,Isabella Pereira,RJ,5,cartao_credito,10,-22.25,-42.66
667638103b413b06879a76bf,TV Led UHD 4K,eletronicos,3157.95,169.5504524581,2021-09-23,João Souza,SP,1,cartao_credito,10,-22.19,-48.79
667638103b413b06879a76cc,Bola de basquete,esporte e lazer,64.57,3.7269350596,2022-09-23,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
667638103b413b06879a76cd,Celular ABXY,eletronicos,1080.56,58.0676737644,2022-09-23,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
667638103b413b06879a7738,Cubo mágico 8x8,brinquedos,21.37,0.0,2022-01-24,Pedro Gomes,DF,1,cartao_credito,4,-15.83,-47.86
667638103b413b06879a7744,Assistente virtual,eletronicos,297.67,13.4344710549,2023-01-24,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a774a,Poltrona,moveis,347.23,19.0200574171,2021-02-24,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a7762,Sofá retrátil,moveis,924.24,49.4961254217,2023-02-24,Thiago Silva,SC,4,cartao_credito,10,-27.45,-50.95
667638103b413b06879a7777,Blocos de montar,brinquedos,48.05,2.8472947584,2022-03-24,Pedro Gomes,MA,5,boleto,1,-5.42,-45.44
667638103b413b06879a777d,Copo térmico,esporte e lazer,82.61,5.2871491508,2022-03-24,Beatriz Moraes,SP,5,cartao_credito,10,-22.19,-48.79
667638103b413b06879a7780,Corda de pular,esporte e lazer,21.91,0.0,2023-03-24,Mariana Ferreira,PR,5,cartao_credito,1,-24.89,-51.55
667638103b413b06879a77b5,Guarda roupas,moveis,694.6,38.3844757093,2022-05-24,Mariana Ferreira,RS,5,cartao_credito,3,-30.17,-53.5
667638103b413b06879a77c5,Copo térmico,esporte e lazer,46.16,0.0,2021-06-24,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a77ce,Violão,instrumentos musicais,583.66,35.5581778269,2022-06-24,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a77e0,Bateria,instrumentos musicais,903.48,45.6920310338,2022-07-24,Larissa Alves,SP,5,cartao_credito,6,-22.19,-48.79
667638103b413b06879a77fc,Panela de pressão,utilidades domesticas,126.46,7.0223913695,2021-09-24,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a7804,Celular ABXY,eletronicos,1473.12,78.9703127855,2022-09-24,Bruno Rodrigues,SP,4,cupom,1,-22.19,-48.79
667638103b413b06879a781a,Secadora de roupas,eletrodomesticos,1492.6,80.8755750032,2022-10-24,Mariana Ferreira,PE,1,cartao_credito,5,-8.38,-37.86
667638103b413b06879a781d,Pandeiro,instrumentos musicais,85.05,4.8174334475,2022-10-24,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a7834,Smart TV,eletronicos,1975.66,105.7290559423,2022-11-24,Thiago Silva,SP,1,cartao_credito,5,-22.19,-48.79
667638103b413b06879a7852,Headset,eletronicos,313.06,27.1756056683,2021-12-24,Felipe Santos,DF,5,cartao_credito,1,-15.83,-47.86
667638103b413b06879a7877,Pandeiro,instrumentos musicais,98.32,5.7663487389,2022-01-25,João Souza,SP,4,boleto,1,-22.19,-48.79
667638103b413b06879a787a,Impressora,eletronicos,301.67,19.2268362776,2022-01-25,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a7890,Dinossauro Rex,brinquedos,21.25,0.0,2021-02-25,Isabella Pereira,SP,5,cartao_credito,6,-22.19,-48.79
667638103b413b06879a7896,Bola de vôlei,esporte e lazer,57.96,4.4853109795,2022-02-25,João Souza,RJ,5,boleto,1,-22.25,-42.66
667638103b413b06879a789f,Violão,instrumentos musicais,318.57,14.5473331792,2023-02-25,Lucas Oliveira,PI,5,cartao_credito,1,-6.6,-42.28
667638103b413b06879a78a1,Celular ABXY,eletronicos,1393.43,71.7803945664,2023-02-25,Thiago Silva,PE,4,cartao_credito,10,-8.38,-37.86
667638103b413b06879a78c3,Bicicleta,esporte e lazer,635.23,34.1128632839,2022-03-25,Mariana Ferreira,SP,1,cartao_credito,1,-22.19,-48.79
667638103b413b06879a78ce,Poltrona,moveis,330.38,15.17618015,2023-03-25,Thiago Silva,RJ,5,cartao_credito,5,-22.25,-42.66
667638103b413b06879a78e0,Fogão,eletrodomesticos,944.86,51.1993676547,2021-04-25,Isabella Pereira,AP,5,boleto,1,1.41,-51.77
667638103b413b06879a790f,Carrinho controle remoto,brinquedos,84.85,5.0442722265,2021-06-25,Thiago Silva,ES,5,cartao_credito,2,-19.19,-40.34
667638103b413b06879a7912,Ciência de dados com python,livros,60.74,0.0,2021-06-25,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a7943,Kit banquetas,moveis,364.48,19.6905894057,2022-08-25,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a795a,Mesa de jantar,moveis,432.23,23.3037239899,2022-09-25,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a7966,Tablet ABXY,eletronicos,1400.06,75.4373982293,2022-09-25,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
667638103b413b06879a7967,TV Led UHD 4K,eletronicos,2942.49,154.2631793686,2022-09-25,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
667638103b413b06879a796f,Secadora de roupas,eletrodomesticos,1216.96,65.4864710436,2021-10-25,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
667638103b413b06879a7598,Cama king,moveis,580.46,28.4921878084,2022-09-22,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
667638103b413b06879a759f,Carrinho controle remoto,brinquedos,76.69,1.6679508519,2021-10-22,Beatriz Moraes,PR,1,cartao_credito,7,-24.89,-51.55
667638103b413b06879a75ab,Boneca bebê,brinquedos,76.34,1.6493144048,2021-10-22,Bruno Rodrigues,MG,4,boleto,1,-18.1,-44.38
667638103b413b06879a75e9,Lava louças,eletrodomesticos,2073.97,110.9637676861,2022-01-23,Mariana Ferreira,DF,4,cartao_credito,6,-15.83,-47.86
667638103b413b06879a75f2,Dinossauro Rex,brinquedos,27.91,0.0,2023-01-23,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a75f6,Smart TV,eletronicos,1603.8,82.9819641885,2023-01-23,Larissa Alves,RS,4,cupom,1,-30.17,-53.5
667638103b413b06879a7612,Corda de pular,esporte e lazer,19.8,2.7070847858,2022-02-23,Pedro Gomes,PR,5,cartao_credito,10,-24.89,-51.55
667638103b413b06879a761b,Boneca bebê,brinquedos,54.29,0.0,2023-02-23,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a763c,Kit banquetas,moveis,370.75,27.543331752,2023-03-23,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
667638103b413b06879a765a,Xadrez de madeira,brinquedos,36.02,0.0,2021-05-23,João Souza,PR,5,cartao_credito,5,-24.89,-51.55
667638103b413b06879a7667,Mesa de centro,moveis,190.58,10.4309375671,2022-05-23,João Souza,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a766f,Bicicleta,esporte e lazer,685.58,34.089511565,2021-06-23,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a7671,Assistente virtual,eletronicos,207.03,11.3068505789,2021-06-23,Pedro Gomes,RS,1,boleto,1,-30.17,-53.5
667638103b413b06879a7675,Ciência de dados com python,livros,85.08,4.8133799537,2021-06-23,Thiago Silva,RJ,3,cartao_credito,10,-22.25,-42.66
667638103b413b06879a7677,Mesa de jantar,moveis,445.77,24.267015969,2022-06-23,Bruno Rodrigues,SC,5,cartao_credito,1,-27.45,-50.95
667638103b413b06879a7679,Guarda roupas,moveis,646.21,31.9931775058,2022-06-23,João Souza,RJ,4,cartao_credito,1,-22.25,-42.66
667638103b413b06879a7689,Ciência de dados com python,livros,61.59,3.8105867375,2021-07-23,Pedro Gomes,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a7691,Bola de basquete,esporte e lazer,83.46,4.9750984438,2022-07-23,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a76a1,Assistente virtual,eletronicos,303.65,19.332265321,2021-08-23,Bianca Santos,CE,1,cupom,1,-5.2,-39.53
667638103b413b06879a76a3,Micro-ondas,eletrodomesticos,617.65,30.4724434258,2021-08-23,Beatriz Moraes,BA,1,cartao_credito,10,-13.29,-41.71
667638103b413b06879a76a9,Panela de pressão,utilidades domesticas,120.02,3.9751429978,2021-08-23,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a76cf,Cama king,moveis,716.57,35.7396358346,2022-09-23,Rafael Costa,GO,5,cartao_credito,8,-15.98,-49.86
667638103b413b06879a7713,Cômoda,moveis,322.36,18.5638155575,2021-12-23,Pedro Gomes,PE,5,cartao_credito,3,-8.38,-37.86
667638103b413b06879a7714,Bola de vôlei,esporte e lazer,56.64,3.5470141291,2021-12-23,Bianca Santos,RJ,5,cartao_credito,8,-22.25,-42.66
667638103b413b06879a771b,Celular Plus X42,eletronicos,2580.24,141.8700563083,2022-12-23,Pedro Gomes,RJ,5,boleto,1,-22.25,-42.66
667638103b413b06879a772e,Poltrona,moveis,374.91,17.5472686858,2021-01-24,Thiago Silva,SP,2,cupom,1,-22.19,-48.79
667638103b413b06879a7750,Cama box,moveis,897.26,45.3608347461,2021-02-24,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
667638103b413b06879a7754,Xadrez de madeira,brinquedos,46.99,0.0,2022-02-24,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
667638103b413b06879a775a,Guitarra,instrumentos musicais,1191.47,63.9732976024,2022-02-24,Camila Ribeiro,ES,4,cartao_credito,1,-19.19,-40.34
667638103b413b06879a775c,Bicicleta,esporte e lazer,990.89,54.4147058551,2022-02-24,Camila Ribeiro,DF,4,boleto,1,-15.83,-47.86
667638103b413b06879a7786,Headset,eletronicos,198.89,10.8734200673,2023-03-24,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a77ae,Modelagem preditiva,livros,93.95,2.5869939269,2021-05-24,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a77b1,Faqueiro,utilidades domesticas,40.6,0.0,2021-05-24,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a77de,Jogo de panelas,utilidades domesticas,287.83,12.9105206576,2022-07-24,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
667638103b413b06879a77f1,Jogo de panelas,utilidades domesticas,108.49,3.3612051847,2022-08-24,Larissa Alves,RJ,4,cartao_credito,5,-22.25,-42.66
667638103b413b06879a7817,Bola de vôlei,esporte e lazer,74.7,1.5619893386,2021-10-24,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
667638103b413b06879a783d,Carrinho controle remoto,brinquedos,87.93,5.5704231461,2022-11-24,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a7854,Smart TV,eletronicos,1929.7,100.3351587498,2021-12-24,Juliana Costa,RS,4,cartao_credito,7,-30.17,-53.5
667638103b413b06879a7865,Mochila,esporte e lazer,147.96,8.4095294017,2022-12-24,Thiago Silva,SP,3,cartao_credito,5,-22.19,-48.79
667638103b413b06879a786e,Micro-ondas,eletrodomesticos,400.86,27.7242034165,2021-01-25,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
